ax_mean,ax_std,ax_min,ax_max,ay_mean,ay_std,ay_min,ay_max,az_mean,az_std,az_min,az_max,gx_mean,gx_std,gx_min,gx_max,gy_mean,gy_std,gy_min,gy_max,gz_mean,gz_std,gz_min,gz_max,label
-0.09407344792551871,0.4500032137012056,-0.956640122328899,0.7896064077536957,-0.13975687865704367,0.5634092498525289,-1.4160777990552844,0.9438438286700952,9.809162991041045,0.5134919541824149,8.827222054261748,11.056091999300344,-0.16892553601135388,2.0087405110506644,-5.041694013145469,3.2161344943454577,0.23323525821527646,1.7683977354576033,-3.7579618895076554,4.897173976348114,0.1770354609920108,1.6426945774094066,-2.5260707071541324,3.10992545545153,Safe
-0.16476900848128664,0.44611827931884923,-0.9798350619398878,0.9261390922544688,-0.12030669159003089,0.49040373632106704,-1.4160777990552844,0.6001308748694146,9.86222859761311,0.5774134061801047,8.827222054261748,11.056091999300344,0.003526013797317033,1.6480579477894515,-3.651315991329216,3.2161344943454577,0.30015720156774783,2.087843527198053,-4.672139210042526,4.897173976348114,-0.41983785976516125,1.8732029359945521,-3.38807856245081,3.4880204681514653,Safe
-0.060581235144971254,0.46555109891389707,-0.9798350619398878,0.9261390922544688,-0.12033458499595072,0.4617321887923392,-1.2441636767064947,0.8674682879184042,9.96185421942844,0.5504322328068064,8.962513280741694,11.13100595524631,-0.22540305149841533,1.6996067170685485,-3.651315991329216,2.6938824887779917,0.35243217256237414,1.9140838476973387,-4.672139210042526,3.4695255862471543,-0.5850841528607907,2.0172266478260994,-4.149919361790606,3.824356095325907,Safe
0.01849277382266438,0.4973799178003306,-1.3098725520448722,0.7823218279070031,-0.02389950486229723,0.5105984871185304,-1.024970639288739,0.8774665358236208,10.022141578181943,0.5031428239266424,9.055722015893572,11.13100595524631,0.009349468545479,1.9819308524125552,-3.489065777212108,4.10902977880952,0.31740230416250104,1.6582386845726977,-3.006310139199204,3.189840416172029,0.1916117244368996,1.8691740855238483,-4.149919361790606,3.824356095325907,Safe
0.006442386236111674,0.4959915205919821,-1.3098725520448722,0.7823218279070031,0.054367758835471215,0.5107359932634652,-0.983534851793576,0.9090309612789124,9.859384896010072,0.49248910535830137,9.036099221845484,11.003983852762367,0.47549695386633345,2.180062694700372,-3.3674651352280973,4.10902977880952,0.3233917450044885,1.858305411829055,-4.040112829046451,3.352846835688147,-0.3471291289812207,2.1975070366502467,-4.830726524157059,3.2319633598358597,Safe
-0.08175998478537111,0.37110148362505857,-0.9937844573004464,0.738947022370758,0.0794106280977191,0.5039303212353036,-0.983534851793576,0.9090309612789124,9.730926190957,0.4040626836334922,9.036099221845484,10.584319647512018,0.26768696870417863,2.1500795435194684,-3.3674651352280973,4.07106291343919,0.359353297092893,1.8548106892340805,-4.040112829046451,3.352846835688147,-0.576697130548237,2.2323413740606806,-4.830726524157059,2.945967155259659,Safe
-0.010125813277596516,0.45441095860144004,-0.9593856076495209,1.231621056242643,0.02596545100406701,0.4847322858490029,-0.934908169766082,0.8277035565441476,9.772071739799747,0.42499928000522397,9.177370795457392,10.97891387269415,0.7512044489286319,1.782353618841167,-2.525729507456356,3.696218208211105,0.10615310703415483,1.6297442964784254,-3.270580540143105,4.03561289758606,0.23357743229158645,1.9722660855208562,-3.0341460738112653,4.197682460704879,Safe
0.028927747292943208,0.5377454660311342,-0.9593856076495209,1.231621056242643,-0.0658867184936493,0.46702877394745856,-0.9546780437536464,0.8277035565441476,9.846240655023731,0.5009480828158188,9.082472697454724,10.97891387269415,0.7871340669650898,1.949208907614505,-4.383957312559762,4.0271085892974,0.3272241816642307,1.5774923735787647,-2.3350016477614286,4.03561289758606,-0.07248635857882048,1.702029564194728,-3.1237571434488616,4.197682460704879,Safe
-0.04747905776936734,0.5120801862917391,-0.8037416172806138,1.0952278129049893,-0.07569757260858839,0.43495585809197185,-1.0636137101757477,0.747469113726618,9.823979661866305,0.43301534393965213,9.071193796540278,10.744301609581502,-0.09792697654541116,1.8342520646448306,-4.383957312559762,4.0271085892974,0.31564814747999176,1.6649089483211348,-2.3122547343020643,3.919367963911766,-0.1795549587839213,1.7459404940227994,-3.4460920585824626,3.5609055025848124,Safe
0.03481152247971639,0.4661575880935855,-0.8037416172806138,0.9328872555723784,-0.1725275064768527,0.4725176150077394,-1.4534941096608207,0.6643204141241156,9.762498545958975,0.4541441846058564,9.027688936332098,10.756095880416536,0.29621752435696386,1.4155796322364251,-3.409571811580229,2.7956886140629966,0.05880607645630008,1.822830241425373,-4.41509513134271,3.205688494355939,-0.22263616918756496,2.3487725347322175,-7.270400455080204,4.184197143235817,Safe
0.13939331080649384,0.47368296733981424,-0.5956517486013243,1.3600845832948094,-0.21717485609179293,0.47110038546113775,-1.4534941096608207,0.6643204141241156,9.762798810261605,0.4757735840348671,9.027688936332098,10.756095880416536,0.2603185318904916,1.5918474764131945,-2.508045304857033,2.7956886140629966,-0.416785694047609,2.1881853649604035,-4.41509513134271,5.04901855321499,-0.14795847315772678,2.4257533445644897,-7.270400455080204,4.406619630515515,Safe
0.049632876846239536,0.4694639399719278,-0.7574236123429323,1.3600845832948094,-0.035653709491510206,0.5252195574420817,-0.8759144033758596,1.1408259182694214,9.80763359154018,0.5267908416787799,8.453693718094781,10.786458691244755,-0.43335455689729035,1.6808606167776718,-3.616590656999029,3.220585960965742,-0.25788799475916896,2.171351866265845,-4.071805140209552,5.04901855321499,-0.2109953826757465,2.082317818668333,-4.362350475331355,4.406619630515515,Safe
0.03279615932016698,0.5263947151567726,-0.7574236123429323,1.9263657453273608,0.03956227866781856,0.5352098183068713,-0.941575104029292,1.1408259182694214,9.805209368479824,0.5861379987293279,8.453693718094781,10.955955633409344,-0.4521645216603327,2.2313698386753216,-4.974913517412259,3.3283841095677986,0.4284120774133714,1.7965528393138745,-2.85613435221089,3.8444491205389055,0.2575535297436788,2.033582435441224,-4.362350475331355,5.4017329390991895,Safe
0.10163960630845408,0.5785288044333016,-0.933632596295874,1.9263657453273608,0.07469086969397755,0.5302793338922865,-0.941575104029292,0.89089945438553,9.800285071939232,0.5273426070239765,8.989309942198952,10.955955633409344,-0.3640763054914633,2.3359791652110786,-4.974913517412259,3.3283841095677986,0.24083245980508244,1.8308335001879352,-4.32232420714342,3.3575676147737097,0.8219587169693217,1.7633799466346323,-2.580334828902914,5.4017329390991895,Safe
0.02401811295060956,0.5187966349330411,-1.0125712933288036,1.1573292833367543,0.06519217225809806,0.5679292053498549,-1.0129039365556884,0.9557095435698616,9.744349822852673,0.47737518599170053,8.566088971218836,10.749937274710504,-0.489348001013378,1.8730762634692988,-3.5361134383487944,2.42635837678318,0.057288755864643014,1.8689008100351063,-4.32232420714342,4.603349704101549,0.5766765076390464,1.759200504717332,-2.281156978977109,5.341350749726129,Safe
0.021879059665753254,0.5253519832981239,-1.0125712933288036,1.0719720446626628,0.037524086037528576,0.5652515511303785,-1.0129039365556884,1.4342015278333842,9.79305447510242,0.4939119911487086,8.566088971218836,11.1289408761301,-0.57006670631471,1.8125570338261467,-3.5361134383487944,3.3544010199321925,0.5018293460308639,2.282954445141221,-3.368008035592329,5.8904925798702,0.3851175149570786,1.6482021474937596,-2.649722607700478,5.341350749726129,Safe
-0.0717159415228809,0.5792507494115792,-1.6206336700345365,1.0610780985063166,0.12328906888278589,0.5078097650316106,-0.9289507256991436,1.4342015278333842,9.87672792157104,0.5155512269704748,8.707352813622048,11.1289408761301,-0.30916051822824236,2.294262306172147,-3.8519556368902026,5.536747211251886,0.1527176495556962,2.3591877351617425,-3.894679745323847,5.8904925798702,0.3182298632804293,1.7867730318414061,-3.061855265025293,3.6688626662801753,Safe
-0.03944030401662415,0.5737138032598217,-1.6206336700345365,1.066516687328133,0.045071414368345115,0.4864382420542796,-1.0761917723045902,0.9706087182318746,9.826534076529091,0.4311014296615388,8.707352813622048,10.518205895850146,-0.05060612249674671,2.297500374196029,-3.8519556368902026,5.536747211251886,-0.24881446421497902,1.9571765547780904,-4.042004641752487,4.113171641415192,-0.10413217853611896,2.25538868780998,-5.87240188755623,3.6688626662801753,Safe
0.053582730920750006,0.4595435459700451,-0.9760438997612508,1.066516687328133,-0.02922952237064863,0.5627952054679842,-1.2439043282675395,0.8381965136041015,9.79233978664214,0.3928345441310422,9.205400644380198,10.543391278449487,-0.19548338016056008,2.0504653230912844,-5.043209602924086,3.906119391079793,0.03996813396372832,1.9138876327267937,-4.042004641752487,4.113171641415192,-0.5643982272960617,2.302468884156107,-5.87240188755623,3.583564547226718,Safe
0.08227932246754142,0.37519007526997383,-0.9760438997612508,0.6527394035771645,0.040162431844306144,0.562040551574394,-1.2439043282675395,1.0430235247685569,9.806564576610468,0.4768760301895046,8.836328762929593,10.543391278449487,0.16832188421745667,2.0814860246364564,-5.043209602924086,3.906119391079793,0.30858002878727575,1.8948156966544452,-2.835279514454812,3.7937774957441626,-0.5250298431211514,2.4034746890060212,-6.188578498182779,3.583564547226718,Safe
0.1409413020367112,0.3886400074932691,-0.6070943063938661,1.04619363784273,0.08231383912224918,0.5002617274144668,-0.7744802625267375,1.1600203610086297,9.9127785507083,0.501361642422835,8.836328762929593,10.972349457161709,-0.03155167308355136,1.9001684272173474,-3.536830851276145,3.847026975206909,0.27844890611929274,2.116845060401947,-4.8602447514547125,3.7937774957441626,-0.2567853119609315,2.3474756636798504,-6.188578498182779,5.295768427114175,Safe
0.004050761002733738,0.37279189689465836,-0.6070943063938661,1.04619363784273,0.060487773241788216,0.5382729566357976,-0.7744802625267375,1.1600203610086297,9.867157960392202,0.41983374198749807,9.103637120549722,10.972349457161709,-0.18391639258663878,1.6815384690034005,-3.229499724582662,2.821384640841789,-0.23086722522055456,2.0545509034917764,-4.8602447514547125,3.653294158623876,-0.20996410941521967,2.220354266417841,-4.1356367529546025,5.295768427114175,Safe
-0.10327757638377098,0.33624325700703966,-0.7240421707486621,0.737678108474776,0.03111186693644003,0.5215409806994795,-1.064367047207406,0.8981804114634818,9.696281290965537,0.5598690765539569,8.771440073113064,11.199981812111778,0.3182993481738664,1.5054391184648992,-4.322607772604724,2.821384640841789,-0.500368887916445,1.7013011185760032,-4.738048623162503,1.848714736052011,-0.6916366833175831,1.8871902048922577,-4.1356367529546025,3.0318902925884674,Safe
